__run_id,__done,Algorithm,Language,GPT,Repetitions,avg_cpu,avg_mem,avg_disk_io,run_time(s),total_energy(J),monsoon_run_time(s),average_power(W)
run_285,DONE,fasta,c,True,16,7.1,3.614,0,2.334104776,8.895078000000002,2.341156244,3.799437808
run_286,DONE,fasta,c,True,17,7.1,3.617,0,2.633148193,9.336333,2.625766039,3.555660521
run_287,DONE,fasta,c,True,18,7.1,3.62,0,2.715243578,9.603837,2.731096268,3.516476999
run_288,DONE,fasta,c,True,19,19.8,3.613,0,2.223604918,8.053476,2.229683638,3.611936476
run_289,DONE,fasta,c,True,20,8.2,3.612,0,2.615221024,9.207353,2.640963793,3.486360853
run_290,DONE,fasta,c,True,21,7.1,3.616,0,2.256644726,8.159998,2.264870167,3.602854706
run_291,DONE,fasta,c,True,22,7.2,3.615,0,2.269877911,8.189185,2.274749756,3.60003765
run_292,DONE,fasta,c,True,23,7.1,3.613,0,2.484521866,8.885074999999999,2.476084709,3.588356443
run_293,DONE,fasta,c,True,24,8.3,3.611,0,2.812005758,9.900255,2.790876389,3.547364224
run_294,DONE,fasta,c,True,25,8.3,3.615,0,2.49602294,9.121870000000001,2.491520882,3.661165565
run_295,DONE,fasta,c,True,26,7.1,3.619,0,2.781673908,9.845883,2.775717974,3.547148203
run_296,DONE,fasta,c,True,27,7.1,3.614,0,3.003645897,10.444802,2.989787817,3.493492781
run_297,DONE,fasta,c,True,28,8.1,3.618,0,2.439806938,8.797643,2.430094719,3.620288207
run_298,DONE,fasta,c,True,29,8.2,3.615,0,2.810616732,9.910475,2.816427708,3.518810313
run_299,DONE,fasta,c,True,30,35.6,3.613,0,2.321828842,8.326376999999999,2.316003561,3.595148653
run_300,DONE,knucleotide,py,False,1,38.65,3.642,0,3.862655878,14.109475,3.84507513,3.669492631
run_301,DONE,knucleotide,py,False,2,32.5,3.699,0,2.616921902,9.908508999999999,2.616908312,3.786341734
run_302,DONE,knucleotide,py,False,3,20.85,3.661,0,4.227216721,15.027248,4.234403372,3.548846684
run_303,DONE,knucleotide,py,False,4,32.5,3.67,0,2.738760948,10.548536,2.718506098,3.880269409
run_304,DONE,knucleotide,py,False,5,30.7,3.699,0,2.712203979,10.189678,2.725115776,3.739172487
run_305,DONE,knucleotide,py,False,6,29.95,3.645,0,3.7219491,13.698742999999999,3.727431059,3.675116524
run_306,DONE,knucleotide,py,False,7,31.05,3.652,0,3.85431695,14.417864000000002,3.834264517,3.760268481
run_307,DONE,knucleotide,py,False,8,20.3,3.648,0,4.161834002,14.714132,4.168474913,3.529859864
run_308,DONE,knucleotide,py,False,9,30.1,3.651,0,3.737355947,13.998778,3.74396348,3.739026408
run_309,DONE,knucleotide,py,False,10,30.6,3.642,0,3.735922098,14.157059,3.749737978,3.775479405
run_310,DONE,knucleotide,py,False,11,20.4,3.664,0,4.305548668,15.308843000000001,4.289525032,3.568890083
run_311,DONE,knucleotide,py,False,12,19.05,3.661,0,4.663030863,17.887202000000002,4.6579144,3.840174087
run_312,DONE,knucleotide,py,False,13,33.0,3.668,0,2.720823765,10.393771,2.717225552,3.825140871
run_313,DONE,knucleotide,py,False,14,20.15,3.657,0,4.234652996,15.172972,4.232775688,3.584638706
run_314,DONE,knucleotide,py,False,15,33.7,3.646,0,3.741868019,13.943361,3.729199409,3.738968884
run_315,DONE,knucleotide,py,False,16,33.3,3.666,0,2.719238997,10.50417,2.719457626,3.86259748
run_316,DONE,knucleotide,py,False,17,18.6,3.663,0,4.154796124,14.752332,4.147492886,3.556927736
run_317,DONE,knucleotide,py,False,18,32.2,3.692,0,2.608626842,9.873073,2.608772755,3.784565994
run_318,DONE,knucleotide,py,False,19,33.75,3.649,0,4.03133297,15.057184,4.051708221,3.716255662
run_319,DONE,knucleotide,py,False,20,20.45,3.646,0,4.174942255,14.897226,4.164691925,3.577029561
run_320,DONE,knucleotide,py,False,21,30.35,3.644,0,4.001282692,14.465133,3.98737812,3.627730399
run_321,DONE,knucleotide,py,False,22,25.8,3.665,0,4.00739193,14.185076,3.986606836,3.558182765
run_322,DONE,knucleotide,py,False,23,34.7,3.651,0,4.021790981,15.084926,4.030228615,3.742945561
run_323,DONE,knucleotide,py,False,24,21.05,3.651,0,4.161649942,14.789959999999999,4.168580055,3.547961233
run_324,DONE,knucleotide,py,False,25,30.75,3.646,0,3.756714106,14.173138,3.763664246,3.765781612
run_325,DONE,knucleotide,py,False,26,33.3,3.669,0,2.750545979,10.571992,2.732658148,3.868757737
run_326,DONE,knucleotide,py,False,27,29.2,3.702,0,2.625617981,9.994833999999999,2.609313011,3.830446504
run_327,DONE,knucleotide,py,False,28,34.6,3.692,0,3.8665483,14.26558,3.873506784,3.682859113
run_328,DONE,knucleotide,py,False,29,32.6,3.665,0,2.644170046,10.2492,2.640167475,3.882026572
run_329,DONE,knucleotide,py,False,30,18.75,3.662,0,4.1036551,14.630611,4.094249964,3.573453202
run_330,DONE,knucleotide,py,True,1,33.3,3.66,0,2.342997789,8.759537,2.350592852,3.726522321
run_331,DONE,knucleotide,py,True,2,33.3,3.672,0,2.693230867,9.8771,2.694363356,3.665838111
run_332,DONE,knucleotide,py,True,3,32.6,3.664,0,2.313427925,8.710526,2.327630997,3.742228044
run_333,DONE,knucleotide,py,True,4,32.2,3.668,0,2.323409796,8.794631,2.338790894,3.760332357
run_334,DONE,knucleotide,py,True,5,33.3,3.668,0,2.618423939,9.381746999999999,2.617640734,3.58404675
run_335,DONE,knucleotide,py,True,6,32.5,3.67,0,2.609021187,9.470009999999998,2.594873667,3.649507039
run_336,DONE,knucleotide,py,True,7,32.9,3.676,0,2.226300955,8.472098,2.233683825,3.792881603
run_337,DONE,knucleotide,py,True,8,33.3,3.674,0,2.612475872,9.501843,2.620341063,3.626185683
run_338,DONE,knucleotide,py,True,9,33.3,3.673,0,2.405476093,8.816962,2.41127038,3.656562896
run_339,DONE,knucleotide,py,True,10,32.9,3.687,0,2.600810289,9.547345,2.603289127,3.667416404
run_340,DONE,knucleotide,py,True,11,32.6,3.67,0,2.634498835,9.575332000000001,2.641471624,3.624999109
run_341,DONE,knucleotide,py,True,12,33.3,3.666,0,2.152027845,8.229118,2.162022114,3.806213827
run_342,DONE,knucleotide,py,True,13,33.7,3.654,0,2.271048069,8.71618,2.25579071,3.863913425
run_343,DONE,knucleotide,py,True,14,34.1,3.691,0,2.325189829,8.686997999999999,2.314233303,3.753726055
run_344,DONE,knucleotide,py,True,15,33.3,3.663,0,2.603573799,9.527108,2.627138853,3.626419692
run_345,DONE,knucleotide,py,True,16,34.1,3.672,0,2.636598825,9.531625,2.629597425,3.624746817
run_346,DONE,knucleotide,py,True,17,33.7,3.665,0,2.248157024,8.342172,2.266370058,3.6808516
run_347,DONE,knucleotide,py,True,18,32.2,3.695,0,2.694964409,9.648369,2.689831972,3.586978392
run_348,DONE,knucleotide,py,True,19,36.5,3.804,0,2.223917961,8.377258,2.219368219,3.77461387
run_349,DONE,knucleotide,py,True,20,32.6,3.676,0,2.596002102,9.523767000000001,2.593341589,3.672391881
run_350,DONE,knucleotide,py,True,21,32.5,3.672,0,2.289311171,8.629506000000001,2.306027412,3.742152423
run_351,DONE,knucleotide,py,True,22,32.6,3.687,0,2.336896181,8.785264,2.326771498,3.775731405
run_352,DONE,knucleotide,py,True,23,33.3,3.671,0,2.203569889,8.225294,2.197284937,3.743389813
run_353,DONE,knucleotide,py,True,24,34.5,3.662,0,2.276803255,8.367041,2.276907206,3.674739703
run_354,DONE,knucleotide,py,True,25,31.4,3.658,0,2.199234009,8.365718,2.188091993,3.823293321
run_355,DONE,knucleotide,py,True,26,33.0,3.67,0,2.676348925,9.558639000000001,2.664884806,3.586886469
run_356,DONE,knucleotide,py,True,27,32.2,3.661,0,2.611972809,9.485208,2.596355677,3.653277649
run_357,DONE,knucleotide,py,True,28,33.3,3.662,0,2.614265919,9.451466,2.608928204,3.622738925
run_358,DONE,knucleotide,py,True,29,32.5,3.668,0,2.319864035,8.705447999999999,2.324312925,3.74538549
run_359,DONE,knucleotide,py,True,30,32.2,3.665,0,2.316278934,8.507489999999999,2.3315382,3.648874316
run_360,DONE,knucleotide,js,False,1,31.8,3.68,0,2.310294867,9.090242,2.315598249,3.925655918
run_361,DONE,knucleotide,js,False,2,32.5,3.677,0,2.307768822,8.934103,2.306909561,3.872758303
run_362,DONE,knucleotide,js,False,3,32.5,3.683,0,2.318907976,9.042427,2.306465864,3.920468453
run_363,DONE,knucleotide,js,False,4,32.9,3.671,0,2.258108854,8.953876,2.260436058,3.96112773
run_364,DONE,knucleotide,js,False,5,33.3,3.685,0,2.259419203,8.812069000000001,2.257356644,3.903711258
run_365,DONE,knucleotide,js,False,6,32.6,3.681,0,2.630867958,9.849794000000001,2.639336824,3.73192003
run_366,DONE,knucleotide,js,False,7,32.6,3.673,0,2.304539204,9.094407,2.309681654,3.937515402
run_367,DONE,knucleotide,js,False,8,33.3,3.679,0,2.619668961,9.982414,2.625801325,3.801664007
run_368,DONE,knucleotide,js,False,9,28.45,3.626,0,3.580289841,13.339938,3.597567081,3.708044168
run_369,DONE,knucleotide,js,False,10,34.1,3.678,0,2.273655891,8.771618,2.262364388,3.877190457
run_370,DONE,knucleotide,js,False,11,32.9,3.685,0,2.604843855,9.792026,2.611147404,3.750085361
run_371,DONE,knucleotide,js,False,12,32.6,3.675,0,2.309113026,8.998693000000001,2.303739548,3.906124081
run_372,DONE,knucleotide,js,False,13,33.3,3.691,0,2.320125103,8.942936,2.333710194,3.832068131
run_373,DONE,knucleotide,js,False,14,32.6,3.681,0,2.30348897,8.938307,2.292610407,3.898746578
run_374,DONE,knucleotide,js,False,15,32.6,3.676,0,2.31370306,9.015964,2.312114,3.899446295
run_375,DONE,knucleotide,js,False,16,33.3,3.67,0,2.603097916,9.715939,2.623387814,3.703584644
run_376,DONE,knucleotide,js,False,17,35.3,3.68,0,2.368804932,9.312443,2.369624853,3.929922803
run_377,DONE,knucleotide,js,False,18,33.3,3.681,0,2.577050924,9.68379,2.575838327,3.759471241
run_378,DONE,knucleotide,js,False,19,33.3,3.677,0,2.635332823,10.124591,2.643363714,3.830192059
run_379,DONE,knucleotide,js,False,20,32.5,3.678,0,2.326508045,8.976058,2.324586391,3.861357109
run_380,DONE,knucleotide,js,False,21,32.6,3.68,0,2.604542971,9.761428,2.606877565,3.744490535
run_381,DONE,knucleotide,js,False,22,23.5,3.627,0,3.74131608,13.906348000000001,3.727211952,3.731032155
run_382,DONE,knucleotide,js,False,23,32.5,3.683,0,2.717545986,10.567034,2.709049702,3.900642347
run_383,DONE,knucleotide,js,False,24,34.1,3.683,0,2.642484903,10.043032,2.640158176,3.803950709
run_384,DONE,knucleotide,js,False,25,33.3,3.684,0,2.411139727,9.192479,2.401628494,3.827602518
run_385,DONE,knucleotide,js,False,26,32.6,3.678,0,2.317930937,9.029636,2.302333117,3.921950099
run_386,DONE,knucleotide,js,False,27,33.3,3.69,0,2.31077075,8.942121,2.306426525,3.877045696
run_387,DONE,knucleotide,js,False,28,33.3,3.676,0,2.607286215,9.961888,2.60695672,3.821270894
run_388,DONE,knucleotide,js,False,29,33.3,3.676,0,2.321018696,8.922314,2.314948082,3.854217878
run_389,DONE,knucleotide,js,False,30,33.3,3.676,0,2.615345716,9.877314,2.620682001,3.768985943
run_390,DONE,knucleotide,js,True,1,32.5,3.678,0,2.745120049,9.945232,2.736797571,3.633893749
run_391,DONE,knucleotide,js,True,2,33.3,3.676,0,2.718262911,9.694363,2.714344501,3.57152997
run_392,DONE,knucleotide,js,True,3,33.3,3.706,0,2.623462915,9.779064,2.611669064,3.744373431
run_393,DONE,knucleotide,js,True,4,32.6,3.684,0,2.419399977,9.070083,2.437987566,3.72031562
run_394,DONE,knucleotide,js,True,5,33.3,3.679,0,2.619171143,9.493166,2.628689766,3.611367879
run_395,DONE,knucleotide,js,True,6,31.8,3.685,0,2.720372915,10.210999,2.727813721,3.743290527
run_396,DONE,knucleotide,js,True,7,32.6,3.687,0,2.676695108,9.622007,2.676690102,3.594740648
run_397,DONE,knucleotide,js,True,8,31.8,3.676,0,2.461538076,8.977495000000001,2.469827652,3.634867106
run_398,DONE,knucleotide,js,True,9,32.1,3.684,0,2.311457872,8.728416,2.317339182,3.766568034
run_399,DONE,knucleotide,js,True,10,32.5,3.678,0,2.299435139,8.671691000000001,2.308679819,3.756125487
run_400,DONE,knucleotide,js,True,11,33.3,3.675,0,2.626296759,9.525489,2.620756149,3.634633696
run_401,DONE,knucleotide,js,True,12,32.9,3.668,0,2.620331049,9.497989,2.608888149,3.640627184
run_402,DONE,knucleotide,js,True,13,33.3,3.678,0,2.712613106,9.924164,2.709252834,3.663063029
run_403,DONE,knucleotide,js,True,14,32.9,3.683,0,2.340327978,8.768646,2.340184689,3.746988933
run_404,DONE,knucleotide,js,True,15,33.8,3.687,0,2.326330185,8.743618,2.316215515,3.774958867
run_405,DONE,knucleotide,js,True,16,32.5,3.679,0,2.390267849,8.860588000000002,2.399799347,3.692220375
run_406,DONE,knucleotide,js,True,17,32.6,3.679,0,2.300126076,8.618447,2.29595089,3.753759433
run_407,DONE,knucleotide,js,True,18,33.3,3.678,0,2.630866766,9.697629,2.646646023,3.664120311
run_408,DONE,knucleotide,js,True,19,33.3,3.675,0,2.321169138,8.673449,2.319291592,3.739697476
run_409,DONE,knucleotide,js,True,20,32.6,3.681,0,2.599001169,9.430578,2.614151001,3.607510961
run_410,DONE,knucleotide,js,True,21,32.6,3.684,0,2.624083996,9.583416000000001,2.618806601,3.659459092
run_411,DONE,knucleotide,js,True,22,33.3,3.686,0,2.32713604,8.679826,2.329132557,3.726634597
run_412,DONE,knucleotide,js,True,23,32.9,3.684,0,2.711162806,9.755158,2.70386982,3.607850498
run_413,DONE,knucleotide,js,True,24,32.6,3.682,0,2.319566011,8.573949,2.324285269,3.688854077
run_414,DONE,knucleotide,js,True,25,33.3,3.681,0,2.335983992,8.689207,2.330777645,3.728029061
run_415,DONE,knucleotide,js,True,26,32.6,3.682,0,2.631331921,9.559792,2.625060797,3.641741287
run_416,DONE,knucleotide,js,True,27,33.3,3.68,0,2.597149134,9.401704,2.608494282,3.604264747
run_417,DONE,knucleotide,js,True,28,32.5,3.679,0,2.331590176,8.661931,2.343009949,3.696924763
run_418,DONE,knucleotide,js,True,29,32.9,3.675,0,2.307008028,8.556015,2.3095541,3.704617889
run_419,DONE,knucleotide,js,True,30,34.1,3.677,0,2.315983057,8.658996,2.310528517,3.747625534
run_420,DONE,knucleotide,cpp,False,1,15.9,3.619,0,2.265837193,8.343292,2.258512735,3.694153084
run_421,DONE,knucleotide,cpp,False,2,16.1,3.619,0,2.216804981,8.33303,2.230870008,3.735327641
run_422,DONE,knucleotide,cpp,False,3,13.1,3.621,0,2.222553968,8.06514,2.22450757,3.62558447
run_423,DONE,knucleotide,cpp,False,4,13.9,3.618,0,2.20244813,8.138188,2.194097042,3.709128568
run_424,DONE,knucleotide,cpp,False,5,15.1,3.618,0,2.616880178,9.364285,2.619161129,3.575299204
run_425,DONE,knucleotide,cpp,False,6,14.1,3.623,0,2.635604143,9.274677,2.626343966,3.531402372
run_426,DONE,knucleotide,cpp,False,7,23.8,3.614,0,2.189023972,8.040313000000001,2.187587261,3.675424972
run_427,DONE,knucleotide,cpp,False,8,14.8,3.614,0,2.325932026,8.337133,2.320262432,3.593185309
run_428,DONE,knucleotide,cpp,False,9,15.3,3.61,0,2.22161603,8.1877,2.234793425,3.663739186
run_429,DONE,knucleotide,cpp,False,10,18.6,3.622,0,2.294381142,8.416338000000001,2.314622879,3.636159633
run_430,DONE,knucleotide,cpp,False,11,11.7,3.614,0,2.200345993,7.977095,2.206305504,3.615589667
run_431,DONE,knucleotide,cpp,False,12,14.2,3.627,0,2.22052002,8.132975,2.22547698,3.654486204
run_432,DONE,knucleotide,cpp,False,13,8.0,3.613,0,2.575072289,9.087299999999999,2.574968815,3.529091163
run_433,DONE,knucleotide,cpp,False,14,16.0,3.61,0,2.268993855,8.325709,2.287908792,3.639003904
run_434,DONE,knucleotide,cpp,False,15,14.9,3.611,0,2.604279995,9.211367,2.605334044,3.535579949
run_435,DONE,knucleotide,cpp,False,16,33.7,3.625,0,2.258686781,8.131915999999999,2.265761375,3.589043352
run_436,DONE,knucleotide,cpp,False,17,14.9,3.619,0,2.565651894,9.183133,2.561175346,3.585515317
run_437,DONE,knucleotide,cpp,False,18,7.2,3.609,0,2.375030994,8.642296,2.357370138,3.666075123
run_438,DONE,knucleotide,cpp,False,19,14.9,3.621,0,2.265670061,8.190888000000001,2.25638628,3.630091379
run_439,DONE,knucleotide,cpp,False,20,14.9,3.619,0,2.626665831,9.156357999999999,2.626967907,3.485523325
run_440,DONE,knucleotide,cpp,False,21,7.1,3.618,0,2.342697144,8.565344000000001,2.346700191,3.649952446
run_441,DONE,knucleotide,cpp,False,22,14.9,3.619,0,2.278649092,8.291252,2.271299839,3.650443416
run_442,DONE,knucleotide,cpp,False,23,35.5,3.627,0,2.248730898,8.173293999999999,2.227823019,3.668735929
run_443,DONE,knucleotide,cpp,False,24,16.7,3.623,0,2.268247128,8.188848,2.264984369,3.615410517
run_444,DONE,knucleotide,cpp,False,25,14.9,3.602,0,2.229943037,8.211667,2.211545467,3.713089769
run_445,DONE,knucleotide,cpp,False,26,14.9,3.62,0,2.300678968,8.211437,2.299363375,3.571178263
run_446,DONE,knucleotide,cpp,False,27,14.9,3.617,0,2.196052074,7.951892,2.186584711,3.636672145
run_447,DONE,knucleotide,cpp,False,28,17.4,3.617,0,2.224854946,7.948546,2.20495224,3.60486092
run_448,DONE,knucleotide,cpp,False,29,16.8,3.621,0,2.204679966,8.156086,2.202001572,3.703941735
run_449,DONE,knucleotide,cpp,False,30,15.1,3.618,0,2.605875015,9.346158,2.615588665,3.573252216
run_450,DONE,knucleotide,cpp,True,1,12.9,3.618,0,2.579354048,9.145764,2.559182405,3.57370559
run_451,DONE,knucleotide,cpp,True,2,10.5,3.619,0,2.566244841,8.91482,2.563137531,3.478089006
run_452,DONE,knucleotide,cpp,True,3,10.6,3.618,0,2.572351933,9.036855,2.590610266,3.488311283
run_453,DONE,knucleotide,cpp,True,4,8.4,3.613,0,2.569367886,9.183569,2.580203533,3.559241976
run_454,DONE,knucleotide,cpp,True,5,10.5,3.623,0,2.610595942,9.167339,2.606170654,3.517551381
run_455,DONE,knucleotide,cpp,True,6,11.5,3.613,0,2.638379097,9.241545,2.654457331,3.481519519
run_456,DONE,knucleotide,cpp,True,7,9.5,3.624,0,2.619386911,9.146871,2.6269629,3.481918497
run_457,DONE,knucleotide,cpp,True,8,35.6,3.623,0,2.210757971,8.11831,2.212634563,3.669069279
run_458,DONE,knucleotide,cpp,True,9,9.3,3.619,0,2.598584652,9.133464,2.591497421,3.524396451
run_459,DONE,knucleotide,cpp,True,10,9.4,3.624,0,2.235738754,8.144715999999999,2.245767832,3.626695582
run_460,DONE,knucleotide,cpp,True,11,11.4,3.62,0,2.194421053,8.014504,2.209291935,3.62763444
run_461,DONE,knucleotide,cpp,True,12,9.3,3.615,0,2.214244127,8.114233,2.195898771,3.695176209
run_462,DONE,knucleotide,cpp,True,13,9.3,3.618,0,2.339874029,8.480671000000001,2.332956791,3.635159916
run_463,DONE,knucleotide,cpp,True,14,9.4,3.618,0,2.542384863,8.863624,2.536692858,3.494165058
run_464,DONE,knucleotide,cpp,True,15,9.3,3.621,0,2.522651911,8.953942,2.52219677,3.550056814
run_465,DONE,knucleotide,cpp,True,16,9.3,3.622,0,2.226652861,8.072585,2.213406086,3.647132591
run_466,DONE,knucleotide,cpp,True,17,11.7,3.619,0,2.199481964,8.061993999999999,2.20191884,3.661349448
run_467,DONE,knucleotide,cpp,True,18,11.4,3.623,0,2.347851038,8.514816999999999,2.34356904,3.633269018
run_468,DONE,knucleotide,cpp,True,19,11.5,3.616,0,2.293781042,8.327391,2.295573235,3.62758683
run_469,DONE,knucleotide,cpp,True,20,9.5,3.614,0,2.299777746,8.322775,2.304326773,3.611803173
run_470,DONE,knucleotide,cpp,True,21,9.3,3.618,0,2.207550049,8.041011000000001,2.202064514,3.65157849
run_471,DONE,knucleotide,cpp,True,22,9.5,3.621,0,2.355432987,8.49419,2.360110044,3.599065243
run_472,DONE,knucleotide,cpp,True,23,9.4,3.616,0,2.286740065,8.20734,2.269450903,3.616442992
run_473,DONE,knucleotide,cpp,True,24,10.3,3.615,0,2.219146013,8.023225,2.219048262,3.615615372
run_474,DONE,knucleotide,cpp,True,25,10.3,3.623,0,2.280555725,8.277584,2.276953697,3.635376386
run_475,DONE,knucleotide,cpp,True,26,10.3,3.619,0,2.21815896,8.133023,2.219018698,3.665143925
run_476,DONE,knucleotide,cpp,True,27,9.4,3.625,0,2.320036888,8.19585,2.311371803,3.545881412
run_477,DONE,knucleotide,cpp,True,28,9.5,3.622,0,2.327161789,8.620942,2.324700117,3.708410465
run_478,DONE,knucleotide,cpp,True,29,13.0,3.622,0,2.550786018,8.915873,2.556354046,3.4877302
run_479,DONE,knucleotide,cpp,True,30,10.5,3.624,0,2.251882792,8.061634999999999,2.237225533,3.603407239
run_480,DONE,knucleotide,c,False,1,8.2,3.622,0,2.363167048,8.434212,2.35966444,3.574326877
run_481,DONE,knucleotide,c,False,2,8.3,3.619,0,2.620712042,9.30165,2.626120329,3.5419741
run_482,DONE,knucleotide,c,False,3,8.1,3.616,0,2.322229862,8.424745000000001,2.326649189,3.620977917
run_483,DONE,knucleotide,c,False,4,9.3,3.621,0,2.306859016,8.334799,2.294476032,3.632550002
run_484,DONE,knucleotide,c,False,5,11.9,3.62,0,2.297445774,8.277626999999999,2.274842262,3.638769805
run_485,DONE,knucleotide,c,False,6,8.1,3.622,0,2.332406044,8.441599,2.333357096,3.617791493
run_486,DONE,knucleotide,c,False,7,9.6,3.625,0,2.2577281,8.320141,2.266736507,3.670537387
run_487,DONE,knucleotide,c,False,8,8.1,3.622,0,2.54518199,9.045953,2.554042339,3.541817783
run_488,DONE,knucleotide,c,False,9,9.2,3.621,0,2.323131084,8.338054,2.32808733,3.581503763
run_489,DONE,knucleotide,c,False,10,8.2,3.624,0,2.629793167,9.450691,2.626851559,3.597725585
run_490,DONE,knucleotide,c,False,11,10.2,3.617,0,2.605983019,9.072707,2.600044489,3.489443154
run_491,DONE,knucleotide,c,False,12,7.2,3.623,0,2.326198101,8.492319,2.328504801,3.647112471
run_492,DONE,knucleotide,c,False,13,7.1,3.621,0,2.6146698,9.248088,2.626409054,3.521191165
run_493,DONE,knucleotide,c,False,14,9.3,3.623,0,2.217081785,8.254796,2.218978167,3.720088941
run_494,DONE,knucleotide,c,False,15,38.5,3.621,0,2.169207096,7.803064999999999,2.15824461,3.615468473
run_495,DONE,knucleotide,c,False,16,8.1,3.621,0,2.258588076,8.320954,2.264430523,3.674634083
run_496,DONE,knucleotide,c,False,17,35.3,3.613,0,2.303000212,8.271621999999999,2.290169001,3.611795626
run_497,DONE,knucleotide,c,False,18,9.3,3.608,0,2.565089941,9.111956,2.564773321,3.552733541
run_498,DONE,knucleotide,c,False,19,8.3,3.616,0,2.670118332,9.37756,2.657429934,3.52880814
run_499,DONE,knucleotide,c,False,20,8.1,3.614,0,2.616533041,9.237209,2.601942301,3.550120692
run_500,DONE,knucleotide,c,False,21,7.1,3.625,0,2.311203957,8.470748,2.319159508,3.652507862
run_501,DONE,knucleotide,c,False,22,8.1,3.618,0,2.568619967,8.914946,2.54622364,3.501242215
run_502,DONE,knucleotide,c,False,23,34.1,3.611,0,2.232799053,8.158141,2.22707963,3.663156267
run_503,DONE,knucleotide,c,False,24,8.1,3.624,0,2.336062908,8.311641999999999,2.343346119,3.546911652
run_504,DONE,knucleotide,c,False,25,9.1,3.619,0,2.316612244,8.190954999999999,2.318122149,3.533444079
run_505,DONE,knucleotide,c,False,26,8.0,3.614,0,2.622882128,9.195235,2.616043568,3.514939737
run_506,DONE,knucleotide,c,False,27,7.0,3.617,0,2.617025137,9.265163,2.60929966,3.550823818
run_507,DONE,knucleotide,c,False,28,7.0,3.624,0,2.318459034,8.344169,2.328262091,3.583861445
run_508,DONE,knucleotide,c,False,29,8.2,3.618,0,2.609155893,9.27417,2.605068445,3.560048602
run_509,DONE,knucleotide,c,False,30,7.1,3.623,0,2.315187931,8.268531000000001,2.314991236,3.571733095
run_510,DONE,knucleotide,c,True,1,8.2,3.619,0,2.520911932,9.130696,2.525565624,3.615307256
run_511,DONE,knucleotide,c,True,2,7.1,3.62,0,2.191002846,7.958177,2.176306009,3.656736212
run_512,DONE,knucleotide,c,True,3,7.1,3.624,0,2.29916811,8.253968,2.29753685,3.592529231
run_513,DONE,knucleotide,c,True,4,8.2,3.612,0,2.233632803,8.165235,2.21964407,3.678623534
run_514,DONE,knucleotide,c,True,5,8.1,3.613,0,2.603349924,9.216213,2.604487658,3.53858969
run_515,DONE,knucleotide,c,True,6,10.5,3.618,0,2.14460969,7.734677,2.138041258,3.61764617
run_516,DONE,knucleotide,c,True,7,10.6,3.62,0,2.236135244,7.965376999999999,2.232950449,3.567198293
run_517,DONE,knucleotide,c,True,8,7.1,3.62,0,2.671517372,9.506934999999999,2.682323217,3.544291274
run_518,DONE,knucleotide,c,True,9,7.0,3.613,0,2.537971973,9.021509,2.528853655,3.567430103
run_519,DONE,knucleotide,c,True,10,8.1,3.623,0,2.561547995,9.031938,2.569954395,3.514434978
run_520,DONE,knucleotide,c,True,11,6.8,3.619,0,2.539077044,9.185606,2.532647371,3.626879206
run_521,DONE,knucleotide,c,True,12,7.1,3.619,0,2.209183216,7.968424,2.189097881,3.640049157
run_522,DONE,knucleotide,c,True,13,8.1,3.621,0,2.20225215,8.030885,2.203503609,3.644597861
run_523,DONE,knucleotide,c,True,14,8.3,3.618,0,2.212383986,7.9489030000000005,2.213310003,3.591409895
run_524,DONE,knucleotide,c,True,15,8.1,3.618,0,2.659999132,9.330211,2.678211689,3.483746517
run_525,DONE,knucleotide,c,True,16,8.1,3.624,0,2.410503864,8.742415999999999,2.41148591,3.625323104
run_526,DONE,knucleotide,c,True,17,11.6,3.622,0,2.274796963,8.27381,2.280510902,3.628051165
run_527,DONE,knucleotide,c,True,18,7.2,3.62,0,2.247938156,8.163877999999999,2.249243259,3.629610758
run_528,DONE,knucleotide,c,True,19,8.4,3.621,0,2.265167952,8.37401,2.263872147,3.698976474
run_529,DONE,knucleotide,c,True,20,8.2,3.615,0,2.507738113,8.9994,2.512580633,3.581735972
run_530,DONE,knucleotide,c,True,21,10.4,3.615,0,2.229714155,7.921575,2.20862031,3.586662068
run_531,DONE,knucleotide,c,True,22,8.2,3.624,0,2.611826897,9.25548,2.613897562,3.540873229
run_532,DONE,knucleotide,c,True,23,6.0,3.612,0,2.326033831,8.29192,2.307226896,3.593890023
run_533,DONE,knucleotide,c,True,24,9.2,3.62,0,2.297491074,8.251931,2.308309555,3.574880774
run_534,DONE,knucleotide,c,True,25,8.2,3.618,0,2.336119175,8.479614999999999,2.32992506,3.639436916
run_535,DONE,knucleotide,c,True,26,7.1,3.618,0,2.588288069,9.121466999999999,2.574885368,3.542474969
run_536,DONE,knucleotide,c,True,27,8.3,3.62,0,2.592486858,9.101192,2.609787703,3.487330555
run_537,DONE,knucleotide,c,True,28,7.0,3.623,0,2.228667021,8.277906,2.250064135,3.678964429
run_538,DONE,knucleotide,c,True,29,7.0,3.619,0,2.324046135,8.36287,2.310039282,3.620228546
run_539,DONE,knucleotide,c,True,30,8.1,3.626,0,2.33116293,8.268025999999999,2.334925652,3.541023363
run_540,DONE,pidigits,py,False,1,36.0,3.659,0,2.259927988,8.475237,2.260077,3.749977068
run_541,DONE,pidigits,py,False,2,32.6,3.676,0,2.345494986,8.817086999999999,2.356031418,3.742347135
